,index,text,entities,relations,Comments,id,label,start_offset,end_offset
671,2021," All of these details point toward the threat actor having modified or copied certain elements from the UPX packer, which can be further confirmed by comparing a UPX-packed binary with a custom-packed HelloXD binary.","[{'id': 47117, 'label': 'malware', 'start_offset': 201, 'end_offset': 208}, {'id': 47118, 'label': 'tools', 'start_offset': 104, 'end_offset': 114}]",[],[],47117.0,malware,201.0,208.0
672,5910,Thanks Ed.,[],[],[],,,,
673,2292,"Full details of Glupteba’s network protocol can be found in this report from 2020, the following Python script illustrates how one can decrypt an encrypted domain name:","[{'id': 45447, 'label': 'TIME', 'start_offset': 77, 'end_offset': 81}, {'id': 45446, 'label': 'malware', 'start_offset': 16, 'end_offset': 24}]",[],[],45447.0,TIME,77.0,81.0
674,772,Figure 7:,[],[],[],,,,
675,5083,The emails contained links spoofing legitimate job hunting websites like Indeed and ZipRecruiter.,"[{'id': 51193, 'label': 'identity', 'start_offset': 84, 'end_offset': 96}, {'id': 51192, 'label': 'identity', 'start_offset': 73, 'end_offset': 79}]",[],[],51193.0,identity,84.0,96.0
676,6213,This new page is almost similar to the original wrapper but injected with a script element meant to load malicious script from Earth Wendigo’s server.,"[{'id': 19187, 'label': 'location', 'start_offset': 9, 'end_offset': 13}, {'id': 19188, 'label': 'location', 'start_offset': 100, 'end_offset': 104}, {'id': 19189, 'label': 'threat-actor', 'start_offset': 127, 'end_offset': 140}]",[],[],19187.0,location,9.0,13.0
677,8324,A new form is displayed if the information is not provided via command prompt.,[],[],[],,,,
678,6390,"Coincidentally, this happens to be one day after the ​​Roshan_CV.ISO file was uploaded.",[],[],[],,,,
679,2351,"Since Apple still supports Catalina and pushes security updates for it, we decided to take a deeper look into this exploit.","[{'id': 47406, 'label': 'identity', 'start_offset': 6, 'end_offset': 11}, {'id': 47407, 'label': 'SOFTWARE', 'start_offset': 27, 'end_offset': 35}]",[],[],47406.0,identity,6.0,11.0
680,3612,MSIL.BLADABINDI.QBR,"[{'id': 49393, 'label': 'malware', 'start_offset': 0, 'end_offset': 19}]",[],[],49393.0,malware,0.0,19.0
681,3779,CTA members use this intelligence to rapidly deploy protections to their customers and to systematically disrupt malicious cyber actors.,"[{'id': 49615, 'label': 'identity', 'start_offset': 0, 'end_offset': 11}]",[],[],49615.0,identity,0.0,11.0
682,5792,Any initial thoughts around this?,[],[],[],,,,
683,6369,"The decrypted configuration file is:  Each parameter is delineated with a pipe | character, and one of the values is the IP seen earlier of 174.129.157[.]251 and port of 443.","[{'id': 19748, 'label': 'location', 'start_offset': 92, 'end_offset': 95}, {'id': 19749, 'label': 'location', 'start_offset': 96, 'end_offset': 99}, {'id': 19750, 'label': 'IPV4', 'start_offset': 140, 'end_offset': 157}, {'id': 19751, 'label': 'location', 'start_offset': 158, 'end_offset': 161}]",[],[],19748.0,location,92.0,95.0
684,6796,"Use XOR for the file saved from the second step, where ASCII code converted from its own hexadecimal volume serial number is used as the key.",[],[],[],,,,
685,4123,"As for the SSL version of SmileSvr, the capability of SSL communication is built by using wolfSSL, which is a lightweight, C-language based SSL/TLS library.",[],[],[],,,,
686,5348,"First, the core component sends the supported commands to the C&C server and then enters in a loop where it expects one of the commands.",[],[],[],,,,
687,13637,These can protect users and businesses from threats by detecting malicious files and spammed messages as well as blocking all related malicious URLs.,[],[],[],,,,
688,3042," If you take some time to understand these basic ideas and take these basic steps, you can ensure that you’ve got a good start on using new devices more safely and with better privacy during the holiday season.  Of course, this isn’t an exhaustive list.",[],[],[],,,,
689,2748,Read on for more details.,[],[],[],,,,
690,3747,This post will be updated with new findings as they are discovered.,[],[],[],,,,
691,1908,This application has the same encryption routine as other Urpage applications.,"[{'id': 45175, 'label': 'threat-actor', 'start_offset': 58, 'end_offset': 64}]",[],[],45175.0,threat-actor,58.0,64.0
692,5420," Based on our observation, we strongly believe that there are more targeted devices from other vendors.",[],[],[],,,,
693,11314," HYPERSCRAPE requires the victim’s account credentials to run using a valid, authenticated user session the attacker has hijacked, or credentials the attacker has already acquired.",[],[],[],,,,
694,5309,"During this part, the core component initializes the modules.",[],[],[],,,,
695,1691,This is a classic lure technique – including something the target will find interesting or important causing them to open the file and download the malware on to the victims’ system.,[],[],[],,,,
696,11727,1.a JS file  Trojan.JS.SIDEWINDER.A  Downloader.,[],[],[],,,,
697,2750,Environment variables are used by shell software to store pieces of information like the location of the user’s home directory.,[],[],[],,,,
698,14161,"This should be as automated as possible and should include 3rd party threat intelligence (i.e. CERT, ISAC, ISAO feeds) History of expertise in correlating multiple threat vectors and the use of AI and Machine Learning",[],[],[],,,,
699,5122,The reality is that cybercriminals are out for profit.,[],[],[],,,,
700,12675,This bulletin includes coordinated influence operation campaigns terminated on our platforms in Q1 2022.,[],[],[],,,,
701,5363,from an Asus RT-AC68U router,[],[],[],,,,
702,13260,Figure 4.,[],[],[],,,,
703,3297,5.      “restart”: kills the process itself and restarts it via scheduled malicious tasks. SnsInfo,[],[],[],,,,
704,14372,"The Trend Micro™ Deep Discovery™ threat protection platform enables companies to detect, analyze, and respond to modern threats such as sophisticated malware, targeted attacks, and APTs.",[],[],[],,,,
705,2472,"Figure 16 shows the contents that we observed in the wild, which should not be considered a webshell as it does nothing more than display SPRING_CORE_RCE.","[{'id': 47544, 'label': 'attack-pattern', 'start_offset': 92, 'end_offset': 100}]",[],[],47544.0,attack-pattern,92.0,100.0
706,6431,The threat actors would then initiate communications with additional command-and-control (C&C) infrastructure to execute obfuscated PowerShell scripts.,"[{'id': 20012, 'label': 'location', 'start_offset': 77, 'end_offset': 80}, {'id': 20013, 'label': 'attack-pattern', 'start_offset': 132, 'end_offset': 142}]",[],[],20012.0,location,77.0,80.0
707,5724," Phishing attacks are broad, leveraging email messages crafted around common, generalized topics in order to trick recipients into opening an email message and its attachments.","[{'id': 17688, 'label': 'attack-pattern', 'start_offset': 1, 'end_offset': 9}, {'id': 17689, 'label': 'location', 'start_offset': 18, 'end_offset': 21}, {'id': 17690, 'label': 'location', 'start_offset': 156, 'end_offset': 159}]",[],[],17688.0,attack-pattern,1.0,9.0
708,3787,Trend Micro discovered the ChessMaster campaign back in July 2017 as part of our monitoring efforts to protect our customers.,"[{'id': 49626, 'label': 'identity', 'start_offset': 0, 'end_offset': 11}, {'id': 49627, 'label': 'campaign', 'start_offset': 27, 'end_offset': 47}, {'id': 49625, 'label': 'TIME', 'start_offset': 56, 'end_offset': 65}]",[],[],49626.0,identity,0.0,11.0
709,13599,"In this case, the attack script will show an alert prompt with a message that reads “Your Flash version is too low, please install the latest version and try again!” and then redirects the victim to the fake Flash installer download website they control.","[{'id': 51686, 'label': 'malware', 'start_offset': 18, 'end_offset': 32}]",[],[],51686.0,malware,18.0,32.0
710,4105,"The ICMP version of SmileSvr will create an ICMP socket to connect to the specified C&C address, which is defined in a configuration file.",[],[],[],,,,
711,8286, Figure 1. Stolen document posted on Facebook (Click to enlarge),[],[],[],,,,
712,3867,"At first glance, it seems ChessMaster’s evolution over the past few months involves subtle changes.","[{'id': 49727, 'label': 'malware', 'start_offset': 26, 'end_offset': 37}]",[],[],49727.0,malware,26.0,37.0
713,264,Our teams at Palo Alto Networks will continue to monitor and work to protect our customers against such attacks.,"[{'id': 44666, 'label': 'identity', 'start_offset': 13, 'end_offset': 31}]",[],[],44666.0,identity,13.0,31.0
714,2631,"Since its inception, the LockBit 2.0 RaaS attracted affiliates via recruitment campaigns in underground forums, and thus became particularly prolific during the third quarter of calendar year 2021.","[{'id': 45629, 'label': 'malware', 'start_offset': 25, 'end_offset': 36}, {'id': 45630, 'label': 'TIME', 'start_offset': 192, 'end_offset': 196}]",[],[],45629.0,malware,25.0,36.0
715,3895,CISA recommends critical infrastructure owners to implement robust network segmentation between IT and OT networks and make sure backup procedures are executed and tested regularly.,"[{'id': 49748, 'label': 'identity', 'start_offset': 0, 'end_offset': 4}]",[],[],49748.0,identity,0.0,4.0
716,4857,"These campaigns were similar regardless of target, consisting of a credential phishing email with a link to an attacker-controlled phishing page.","[{'id': 50839, 'label': 'attack-pattern', 'start_offset': 67, 'end_offset': 86}]",[],[],50839.0,attack-pattern,67.0,86.0
717,1933,"The many similarities and connections show that threat actors do not work in isolation, and that attacks do not necessarily appear from out of nowhere.",[],[],[],,,,
718,12871,     Figure 3 - Workbench results pulling together a chain of attack involved Credential Dumping using Mimikatz Malware.,"[{'id': 40101, 'label': 'attack-pattern', 'start_offset': 78, 'end_offset': 96}]",[],[],40101.0,attack-pattern,78.0,96.0
719,14153,"Rather, attacks are laterally moving within an organization to find critical systems that will allow them to increase their chance of the organization paying the ransom.",[],[],[],,,,
720,1473," 2. Mobile banking apps sharing one single key  Mobile banking apps are particularly sensitive with significant security concerns, which is why we were surprised to discover one certificate was used to sign more than 300 mobile banking apps in the Google Play Store.","[{'id': 46777, 'label': 'SOFTWARE', 'start_offset': 248, 'end_offset': 265}]",[],[],46777.0,SOFTWARE,248.0,265.0
721,10815,The djdeeu class registers a broadcast receiver for CONNECTIVITY_CHANGE.,[],[],[],,,,
722,3276,"It then changes the port number of the HTTP server inside the configuration file and starts the Everything process, which will open an HTTP server to allow the threat actor to access the file system of the victim.",[],[],[],,,,
723,1484,"Unfortunately, we uncovered some of these developers using the same certificate for every app.",[],[],[],,,,
724,472,The importance and usefulness of DGA is best shown by the fact that it’s been in regular and constant use since at least 2008.,"[{'id': 46125, 'label': 'TIME', 'start_offset': 121, 'end_offset': 125}]",[],[],46125.0,TIME,121.0,125.0
725,13692,How to defend against BEC and other phishing scams,"[{'id': 42578, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 44}]",[],[],42578.0,attack-pattern,36.0,44.0
726,2859," Please mark, I'm not a robot!  By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.",[],[],[],,,,
727,3843,The figure below shows a summary of the changes between each version:  Figure 11.,[],[],[],,,,
728,8425,"This has happened to multiple spyware vendors over the past ten years, raising the specter that their stockpiles can be released publicly without warning.","[{'id': 25953, 'label': 'malware', 'start_offset': 83, 'end_offset': 90}, {'id': 25954, 'label': 'location', 'start_offset': 113, 'end_offset': 116}]",[],[],25953.0,malware,83.0,90.0
729,8897,"For example, Microsoft’s outlook.exe is usually found in the Program Files directory.",[],[],[],,,,
730,2360,"For example, the payload we obtained contained a kernel module for capturing keystrokes.",[],[],[],,,,
731,8795,The Iranian attacker group (APT35) and the Chinese attacker group (APT31) targeted campaign staffers’ personal emails with credential phishing emails and emails containing tracking links.,"[{'id': 27224, 'label': 'location', 'start_offset': 35, 'end_offset': 38}, {'id': 27227, 'label': 'location', 'start_offset': 83, 'end_offset': 91}, {'id': 27228, 'label': 'attack-pattern', 'start_offset': 134, 'end_offset': 142}, {'id': 27229, 'label': 'location', 'start_offset': 150, 'end_offset': 153}]",[],[],27224.0,location,35.0,38.0
732,13150,"We also observed targets among military/navy agencies, government institutions, military hospitals, and even a national bank.","[{'id': 48933, 'label': 'identity', 'start_offset': 40, 'end_offset': 45}, {'id': 48932, 'label': 'identity', 'start_offset': 31, 'end_offset': 39}, {'id': 48934, 'label': 'identity', 'start_offset': 80, 'end_offset': 98}, {'id': 48935, 'label': 'identity', 'start_offset': 111, 'end_offset': 124}]",[],[],48933.0,identity,40.0,45.0
733,11251,C2s 136.243.108.14 173.209.51.54 HYPERSCRAPE binaries,"[{'id': 34394, 'label': 'IPV4', 'start_offset': 4, 'end_offset': 18}, {'id': 34395, 'label': 'IPV4', 'start_offset': 19, 'end_offset': 32}]",[],[],34394.0,IPV4,4.0,18.0
734,13514,"However, this does not mean that practicing and implementing the right security safeguards will not help in defending against cybermercenary attacks.",[],[],[],,,,
735,276,"On the Unit 42 website, you will also find a free ATOM which contains a structured mapping of the Gamaredon group’s tactics aligned to MITRE’s ATT&CK framework.","[{'id': 44673, 'label': 'identity', 'start_offset': 7, 'end_offset': 14}, {'id': 44674, 'label': 'threat-actor', 'start_offset': 98, 'end_offset': 107}, {'id': 44675, 'label': 'SOFTWARE', 'start_offset': 135, 'end_offset': 159}, {'id': 44676, 'label': 'SOFTWARE', 'start_offset': 50, 'end_offset': 54}]",[],[],44673.0,identity,7.0,14.0
736,13478,"To help protect users against these kinds of tracks, our Advanced Protection Program (APP) utilizes hardware security keys and provides the strongest protections available against phishing and account hijackings.",[],[],[],,,,
737,10515,APP was designed specifically for high-risk accounts.,[],[],[],,,,
738,13502,"Countries in which Void Balaur email targets were located      In addition, Void Balaur also offers their customers access to a large amount of private data, which includes information such as flight and travel data (passports and ticket purchases); criminal records; financial records and credit histories; pension funds; and even printouts of SMS messages.","[{'id': 51569, 'label': 'threat-actor', 'start_offset': 19, 'end_offset': 30}, {'id': 51570, 'label': 'threat-actor', 'start_offset': 76, 'end_offset': 87}]",[],[],51569.0,threat-actor,19.0,30.0
739,8761,We terminated 3 YouTube channels as part of our ongoing investigation into coordinated influence operations linked to Iran.,[],[],[],,,,
740,6577,Figure 3: Hack520’s pet pig,[],[],[],,,,
741,346, Yesterday we picked up an e-mail campaign pretending to be a fax report that carried a .zip attachment with a PDF inside.,"[{'id': 46034, 'label': 'campaign', 'start_offset': 27, 'end_offset': 42}]",[],[],46034.0,campaign,27.0,42.0
742,7918,"This third wave was set to wipe systems using the Disttrack malware on January 23, 2017.",[],[],[],,,,
743,3158,"Based on this detection, the service scans the associated Amazon EBS storage environment for malware and reports any findings to AWS Security Hub.","[{'id': 48274, 'label': 'SOFTWARE', 'start_offset': 58, 'end_offset': 88}, {'id': 48275, 'label': 'SOFTWARE', 'start_offset': 129, 'end_offset': 145}]",[],[],48274.0,SOFTWARE,58.0,88.0
744,3147,The latest is Amazon GuardDuty Malware Protection.,"[{'id': 48268, 'label': 'SOFTWARE', 'start_offset': 14, 'end_offset': 49}]",[],[],48268.0,SOFTWARE,14.0,49.0
745,5911,Have a good day.,[],[],[],,,,
746,1809,query user information for session data     ,[],[],[],,,,
747,10669,"The most common types of attack include denial of service (DoS), path traversal, server-side request forgery (SSRF), and remote code execution (RCE).","[{'id': 32561, 'label': 'location', 'start_offset': 4, 'end_offset': 8}, {'id': 32562, 'label': 'attack-pattern', 'start_offset': 65, 'end_offset': 79}, {'id': 32563, 'label': 'location', 'start_offset': 117, 'end_offset': 120}, {'id': 32564, 'label': 'location', 'start_offset': 121, 'end_offset': 127}]",[],[],32561.0,location,4.0,8.0
748,13879,The group invites other criminals to use its service.,[],[],[],,,,
749,11462,The first step is to understand the scope of the problem.,[],[],[],,,,
750,9497,The control server is implemented by registering routes.,[],[],[],,,,
751,14051,"While this mechanism may sound quite common in other campaigns, what is interesting is the details they have in common with previous campaigns attributed to APT37.","[{'id': 47203, 'label': 'threat-actor', 'start_offset': 157, 'end_offset': 162}]",[],[],47203.0,threat-actor,157.0,162.0
752,4129,"Compared to the original Gh0st RAT (Gh0st beta 3.6), the difference is that the customized version supports a new function to discover information from active sessions on the host.","[{'id': 49928, 'label': 'malware', 'start_offset': 25, 'end_offset': 51}]",[],[],49928.0,malware,25.0,51.0
753,4532,The first step is to understand the scope of the problem.,[],[],[],,,,
754,14278,"There, the malicious app first checks the required permissions and then proceeds with its routine:  Steal phone number Steal accounts Steal installed app list Steal contacts Steal SMS  The stolen information will be either written into .txt or .csv formats before being uploaded to the C&C server.",[],[],[],,,,
755,5840,"You don't need to – everybody's got a phone, right?",[],[],[],,,,
756,68,"For context, in January, we found a Monero mining campaign that infected around 15 million systems, largely in the developing world.","[{'id': 45827, 'label': 'SOFTWARE', 'start_offset': 36, 'end_offset': 42}, {'id': 45826, 'label': 'TIME', 'start_offset': 16, 'end_offset': 23}, {'id': 45828, 'label': 'location', 'start_offset': 115, 'end_offset': 131}]",[],[],45827.0,SOFTWARE,36.0,42.0
757,14155,"This means the actors behind many financially motivated and targeted attacks will move across the network, and their tracks will be left in other areas of their network, not just on the endpoint.",[],[],[],,,,
758,5520,That’s because the hackers target the organization directly.,[],[],[],,,,
759,4055,"In the configuration, there are three C&C addresses and corresponding port numbers.",[],[],[],,,,
760,13589,"The script for uploading the PHP web shell to an e-commerce website     The second method is modifying the page header to inject PHP code, which will then execute any PHP code, sent by the parameter “ec_ver2update” in the HTTP request.","[{'id': 51680, 'label': 'malware', 'start_offset': 4, 'end_offset': 10}, {'id': 51681, 'label': 'SOFTWARE', 'start_offset': 49, 'end_offset': 67}, {'id': 51679, 'label': 'FILEPATH', 'start_offset': 200, 'end_offset': 213}]",[],[],51680.0,malware,4.0,10.0
761,2156,First it kills the msdt.exe process.,"[{'id': 47296, 'label': 'FILEPATH', 'start_offset': 19, 'end_offset': 27}]",[],[],47296.0,FILEPATH,19.0,27.0
762,13278,TClient uses symmetric encryption to decrypt its configuration with one 16-byte key in 2018.,"[{'id': 41368, 'label': 'malware', 'start_offset': 0, 'end_offset': 7}]",[],[],41368.0,malware,0.0,7.0
763,2967," To that end, we’re providing some very basic, but critical steps that you, your family, your loved ones, and friends can take to ensure some basic security and privacy for new devices quickly and easily that can help you be safer and not spoil your unboxing fun.  In the vein of the holiday spirit, we’re providing a list of twelve short, simple recommendations that can help you have a happy, safe, and private holiday season.",[],[],[],,,,
764,13085,That’s why we’re focusing a great deal of our research and development efforts right now on the intersection of IT and operational technology (OT).,[],[],[],,,,
765,9951,"Trend Micro™ Hosted Email Security is a no-maintenance cloud solution that delivers continuously updated protection to stop spam, malware, spear phishing, ransomware, and advanced targeted attacks before they reach the network.","[{'id': 30391, 'label': 'location', 'start_offset': 55, 'end_offset': 60}, {'id': 30392, 'label': 'location', 'start_offset': 105, 'end_offset': 115}, {'id': 30393, 'label': 'location', 'start_offset': 119, 'end_offset': 123}, {'id': 30394, 'label': 'attack-pattern', 'start_offset': 139, 'end_offset': 153}, {'id': 30395, 'label': 'location', 'start_offset': 167, 'end_offset': 170}]",[],[],30391.0,location,55.0,60.0
766,5016,We promptly identify and remove any such content but have not observed any significant shifts from the normal levels of activity that occur in the region.,[],[],[],,,,
767,7935,Google Play downloads Android packages (APKs) to a protected space of the file system.,[],[],[],,,,
768,6098,Recent domains used in email campaigns: BazarLoader ISO samples: Recent BUMBLEBEE ISO samples: Recent BUMBLEBEE C2:,"[{'id': 18855, 'label': 'malware', 'start_offset': 72, 'end_offset': 81}, {'id': 18856, 'label': 'malware', 'start_offset': 102, 'end_offset': 111}]",[],[],18855.0,malware,72.0,81.0
769,2643, LockBit 2.0 is another example of RaaS that leverages double extortion techniques as part of the attack to pressure victims into paying the ransom.,"[{'id': 45644, 'label': 'malware', 'start_offset': 1, 'end_offset': 12}]",[],[],45644.0,malware,1.0,12.0
770,13677,     Figure 5.,[],[],[],,,,
771,861," Please mark, I'm not a robot!  By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.",[],[],[],,,,
772,161," Bringing that lesson to bear here, the only way the operating system could protect against ransomware would be to raise “Are you sure?” dialog boxes on everyday operations against the kinds of files that ransomware targets.",[],[],[],,,,
773,13672,X-Mailer: Mozilla/5.0 (Windows; U; Win98; de-AT; rv X-Mailer: Claws Mail 3.7.6 (GTK+ 2.22.0; x86_64-pc-linux-gnu),[],[],[],,,,
774,8850,Detection support for the BLOB is probably low.,[],[],[],,,,
775,10073,Information on Supernova added Update on 1/22/2021 4:56 PM PST:,"[{'id': 30739, 'label': 'TIME', 'start_offset': 51, 'end_offset': 62}]",[],[],30739.0,TIME,51.0,62.0
776,2551,Unit 42 researchers have been following the Shamoon 2 attacks closely since November 2016.,"[{'id': 47739, 'label': 'identity', 'start_offset': 0, 'end_offset': 7}, {'id': 47740, 'label': 'threat-actor', 'start_offset': 44, 'end_offset': 53}, {'id': 47741, 'label': 'TIME', 'start_offset': 76, 'end_offset': 89}]",[],[],47739.0,identity,0.0,7.0
777,5857,Ed:,[],[],[],,,,
778,3311,     Figure 24.,[],[],[],,,,
779,4895,"Once the target agreed to the deal, a malware landing page disguised as a software download URL was sent via email or a PDF on Google Drive, and in a few cases, Google documents containing the phishing links.","[{'id': 50911, 'label': 'SOFTWARE', 'start_offset': 127, 'end_offset': 139}]",[],[],50911.0,SOFTWARE,127.0,139.0
780,1264,Figure 2.,[],[],[],,,,
781,8061,Phishing Domains: nco2[.]live summit-files[.]com filetransfer[.]club continuetogo[.]me accessverification[.]online customers-verification-identifier[.]site service-activity-session[.]online identifier-service-review[.]site recovery-activity-identification[.]site review-session-confirmation[.]site recovery-service-activity[.]site verify-service-activity[.]site service-manager-notifications[.]info  ,"[{'id': 25024, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 8}, {'id': 25025, 'label': 'location', 'start_offset': 30, 'end_offset': 36}]",[],[],25024.0,attack-pattern,0.0,8.0
782,5188,A list of all DDS implementations analyzed for this research.,[],[],[],,,,
783,13651,We first noticed the campaign from a large group of email domains used in phishing attempts.,"[{'id': 51739, 'label': 'attack-pattern', 'start_offset': 74, 'end_offset': 82}, {'id': 51738, 'label': 'campaign', 'start_offset': 21, 'end_offset': 29}]","[{'id': 1149, 'from_id': 51738, 'to_id': 51739, 'type': 'uses'}]",[],51739.0,attack-pattern,74.0,82.0
784,3336,The main script used to manipulate traffic with WinDivert     Potential links with the Winnti group,"[{'id': 48944, 'label': 'threat-actor', 'start_offset': 87, 'end_offset': 99}, {'id': 48943, 'label': 'tools', 'start_offset': 48, 'end_offset': 57}]","[{'id': 505, 'from_id': 48944, 'to_id': 48943, 'type': 'uses'}]",[],48944.0,threat-actor,87.0,99.0
785,3101,But the key point to understand about these vulnerabilities is that they are information disclosure vulnerabilities that can enable processes and applications to access information they otherwise shouldn’t be able to: user-mode applications can access privileged information in the kernel and throughout the operating system.,[],[],[],,,,
786,14172,"However, marking as it does an escalation in punitive actions directed at the Russian state, it may also put US companies more directly in the firing line of cyber-attacks from the east.","[{'id': 48218, 'label': 'identity', 'start_offset': 78, 'end_offset': 91}]",[],[],48218.0,identity,78.0,91.0
787,4040,Timestomping is when the timestamp of the payload file (.bin) is altered to make it harder for incident response analysts to find it.,[],[],[],,,,
788,13860," The FBI has confirmed that DarkSide, a cybercriminal group believed to have originated in Eastern Europe, is behind the attack.",[],[],[],,,,
789,255, We detected campaigns of fake downloads where threat actors have set up web pages to host malicious binaries.,"[{'id': 44660, 'label': 'attack-pattern', 'start_offset': 26, 'end_offset': 40}, {'id': 44661, 'label': 'attack-pattern', 'start_offset': 86, 'end_offset': 109}]",[],[],44660.0,attack-pattern,26.0,40.0
790,9658,Figure 8.,[],[],[],,,,
791,9808,Spear phishing sample in fluent Japanese,"[{'id': 29905, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 14}, {'id': 29906, 'label': 'location', 'start_offset': 15, 'end_offset': 21}]",[],[],29905.0,attack-pattern,0.0,14.0
792,9351,Configures,[],[],[],,,,
793,14146,"Instead, what we see in SLUB and Operation Earth Kitsune is the evolution of an advanced threat actor over time: one that builds on what worked in the past to become more efficient in the present.","[{'id': 48209, 'label': 'campaign', 'start_offset': 33, 'end_offset': 56}, {'id': 48208, 'label': 'malware', 'start_offset': 24, 'end_offset': 29}]",[],[],48209.0,campaign,33.0,56.0
794,14159,This will improve the organization’s ability to prevent critical data exfiltration or the compromise of critical systems within their network.,[],[],[],,,,
795,5816,"As we approach ubiquitous computing, ubiquitous connectivity, cyber then becomes very relevant.",[],[],[],,,,
796,12485,We terminated 34 YouTube channels as part of our ongoing investigation into coordinated influence operations linked to Myanmar.,[],[],[],,,,
797,9158,It was delivered only if the victim’s source IP address (and time) met Lurk’s parameters—otherwise users received a 404 error response.,"[{'id': 28250, 'label': 'location', 'start_offset': 17, 'end_offset': 21}, {'id': 28251, 'label': 'attack-pattern', 'start_offset': 38, 'end_offset': 44}, {'id': 28252, 'label': 'location', 'start_offset': 57, 'end_offset': 60}, {'id': 28253, 'label': 'location', 'start_offset': 61, 'end_offset': 65}, {'id': 28254, 'label': 'malware', 'start_offset': 71, 'end_offset': 75}]",[],[],28250.0,location,17.0,21.0
798,3977,"Indicators of compromise  Filename  Path  SHA-256  Detection  Notes  ss.exe  C:\temp\  ee63b49aca1495a170ea7273316385b606f3fd2df1e48e9f4de0f241d98bd055  HackTool.Win32.CATLIKE.A  Vulnerability Scanner  LG.exe  C:\temp\ C:\hp\  5099264b16208d88c9bca960751f5e3de7a5420986fa0d7e2b2a6b16af3909e9  HackTool.Win32.JoeWare.A.  JoeWare Local Group Manipulation tool  LG.dat  C:\hp\  5099264b16208d88c9bca960751f5e3de7a5420986fa0d7e2b2a6b16af3909e9  HackTool.Win32.JoeWare.A.  JoeWare Local Group Manipulation tool  mpBD6D42.dat  C:\Users C:\Perflogs C:\hp C:\temp  e9be71848d1faa0c41db4c6a1e901747d98fb0b3cca027f8be85ea5e339b75e3  HackTool.MSIL.Mimikatz.AF  Mimikatz       Tags  Endpoints | APT & Targeted Attacks | Research | Network | Articles, News, Reports","[{'id': 12061, 'label': 'SHA2', 'start_offset': 227, 'end_offset': 291}, {'id': 12063, 'label': 'SHA2', 'start_offset': 375, 'end_offset': 439}, {'id': 12060, 'label': 'SHA2', 'start_offset': 87, 'end_offset': 151}, {'id': 12066, 'label': 'tools', 'start_offset': 650, 'end_offset': 658}, {'id': 12065, 'label': 'SHA2', 'start_offset': 557, 'end_offset': 621}, {'id': 49840, 'label': 'FILEPATH', 'start_offset': 202, 'end_offset': 208}, {'id': 49845, 'label': 'malware', 'start_offset': 623, 'end_offset': 648}, {'id': 49847, 'label': 'FILEPATH', 'start_offset': 367, 'end_offset': 373}, {'id': 49848, 'label': 'FILEPATH', 'start_offset': 507, 'end_offset': 519}, {'id': 49849, 'label': 'FILEPATH', 'start_offset': 521, 'end_offset': 541}, {'id': 49850, 'label': 'FILEPATH', 'start_offset': 542, 'end_offset': 555}, {'id': 49837, 'label': 'FILEPATH', 'start_offset': 69, 'end_offset': 75}, {'id': 49842, 'label': 'FILEPATH', 'start_offset': 219, 'end_offset': 225}, {'id': 49838, 'label': 'FILEPATH', 'start_offset': 77, 'end_offset': 85}, {'id': 49839, 'label': 'malware', 'start_offset': 153, 'end_offset': 177}, {'id': 49841, 'label': 'FILEPATH', 'start_offset': 210, 'end_offset': 218}, {'id': 49843, 'label': 'malware', 'start_offset': 293, 'end_offset': 317}, {'id': 49844, 'label': 'malware', 'start_offset': 441, 'end_offset': 465}, {'id': 49846, 'label': 'FILEPATH', 'start_offset': 359, 'end_offset': 365}]","[{'id': 869, 'from_id': 12060, 'to_id': 49839, 'type': 'indicates'}, {'id': 870, 'from_id': 49838, 'to_id': 49839, 'type': 'indicates'}, {'id': 871, 'from_id': 49837, 'to_id': 49839, 'type': 'indicates'}, {'id': 872, 'from_id': 12061, 'to_id': 49843, 'type': 'indicates'}, {'id': 873, 'from_id': 49842, 'to_id': 49843, 'type': 'indicates'}, {'id': 874, 'from_id': 49841, 'to_id': 49843, 'type': 'indicates'}, {'id': 875, 'from_id': 49840, 'to_id': 49843, 'type': 'indicates'}, {'id': 876, 'from_id': 49846, 'to_id': 49844, 'type': 'indicates'}, {'id': 877, 'from_id': 49847, 'to_id': 49844, 'type': 'indicates'}, {'id': 878, 'from_id': 12063, 'to_id': 49844, 'type': 'indicates'}, {'id': 879, 'from_id': 49848, 'to_id': 49845, 'type': 'indicates'}, {'id': 880, 'from_id': 49849, 'to_id': 49845, 'type': 'indicates'}, {'id': 881, 'from_id': 49850, 'to_id': 49845, 'type': 'indicates'}, {'id': 882, 'from_id': 12065, 'to_id': 49845, 'type': 'indicates'}]",[],12061.0,SHA2,227.0,291.0
799,4021,"Through long-term monitoring, we learned that this threat group is proficient at red teamwork.",[],[],[],,,,
800,5295," It reloads itself with a new ""[ktest]"" process name.",[],[],[],,,,
